TRAVEL_ID,AGE_GRP,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,SLEEP,ACTIVITY,RESULT_MVMN,Cluster
e_e002499,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
g_g004801,20,1,2인 여행(가족 외),1,휴식,자가용,8
h_h002723,40,3,3인 이상 여행(가족 외),3,체험 활동 / 입장 및 관람,항공기,4
f_f000814,30,1,2인 여행(가족 외),1,휴식,기차,0
g_g002695,20,2,3인 이상 여행(가족 외),1,쇼핑 / 구매,자가용,1
f_f004927,30,4,3인 이상 여행(가족 외),1,쇼핑 / 구매,자가용,1
h_h006668,50,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
f_f006904,30,2,부모 동반 여행,1,체험 활동 / 입장 및 관람,자가용,1
h_h000676,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h001835,20,0,나홀로 여행,2,쇼핑 / 구매,항공기,9
f_f006515,40,2,자녀 동반 여행,1,쇼핑 / 구매,자가용,3
g_g002451,20,6,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,1
f_f003630,40,4,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,배/선박,6
f_f005277,40,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,기차,3
e_e006195,50,3,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,3
h_h001121,30,1,2인 여행(가족 외),2,휴식,렌터카,9
h_h003726,20,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h005226,40,0,나홀로 여행,1,체험 활동 / 입장 및 관람,자가용,0
h_h006528,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h005311,30,1,2인 가족 여행,3,단순 구경 / 산책 / 걷기,항공기,9
g_g002406,50,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,택시,7
h_h002955,30,1,2인 여행(가족 외),3,휴식,항공기,9
h_h004315,30,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h000186,40,3,자녀 동반 여행,4,휴식,항공기,4
f_f003328,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
g_g004825,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
e_e003166,20,1,2인 여행(가족 외),0,휴식,자가용,5
g_g002458,40,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
e_e004244,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,택시,0
h_h000248,20,0,나홀로 여행,2,휴식,항공기,9
h_h003006,30,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h002170,40,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,0
e_e003720,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
f_f005745,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,5
e_e003800,20,1,2인 여행(가족 외),0,휴식,자가용,5
f_f001742,40,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
g_g003513,20,2,부모 동반 여행,1,쇼핑 / 구매,자가용,1
h_h004621,20,0,나홀로 여행,1,쇼핑 / 구매,항공기,8
h_h001831,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
h_h005177,30,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h000584,40,0,나홀로 여행,7,휴식,항공기,4
h_h002379,20,1,2인 여행(가족 외),4,쇼핑 / 구매,항공기,9
h_h002293,20,1,2인 여행(가족 외),3,휴식,항공기,9
e_e000632,60,0,나홀로 여행,0,없음,지하철,7
f_f001215,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,자가용,8
g_g002960,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,8
h_h001724,30,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,자가용,9
e_e000443,40,5,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,6
h_h001032,40,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h000599,50,1,2인 가족 여행,4,단순 구경 / 산책 / 걷기,항공기,4
g_g001125,40,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
h_h005713,30,2,자녀 동반 여행,4,휴식,항공기,4
f_f002910,30,2,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,1
f_f002706,20,1,2인 여행(가족 외),0,없음,자가용,5
e_e003005,60,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,7
h_h000070,30,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h001874,40,3,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,3
h_h000258,40,3,3인 이상 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,3
h_h000222,30,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,자가용,9
h_h000557,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h004215,30,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
g_g005196,20,4,부모 동반 여행,1,휴식,자가용,1
e_e000736,40,3,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,6
h_h000313,40,2,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,3
e_e001431,30,3,부모 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
f_f004983,30,1,2인 여행(가족 외),1,휴식,자가용,0
f_f000439,50,3,자녀 동반 여행,2,쇼핑 / 구매,자가용,3
h_h002283,20,1,2인 여행(가족 외),1,쇼핑 / 구매,렌터카,8
e_e002734,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,지하철,8
f_f002125,50,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
h_h004877,30,5,부모 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,1
h_h001127,30,1,2인 여행(가족 외),4,쇼핑 / 구매,항공기,4
h_h002550,30,1,2인 가족 여행,3,단순 구경 / 산책 / 걷기,항공기,9
f_f001609,40,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,자가용,9
h_h004179,30,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h004327,20,1,2인 여행(가족 외),3,체험 활동 / 입장 및 관람,항공기,9
h_h001617,20,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h002251,50,1,2인 가족 여행,3,쇼핑 / 구매,자가용,4
h_h004361,20,0,나홀로 여행,4,쇼핑 / 구매,항공기,9
f_f003341,30,0,나홀로 여행,0,체험 활동 / 입장 및 관람,자가용,0
h_h004105,30,1,2인 가족 여행,3,단순 구경 / 산책 / 걷기,항공기,9
e_e000588,40,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
h_h006635,50,2,자녀 동반 여행,0,없음,자가용,7
h_h001025,50,2,자녀 동반 여행,2,체험 활동 / 입장 및 관람,항공기,3
h_h003036,20,1,2인 여행(가족 외),3,체험 활동 / 입장 및 관람,항공기,9
g_g004797,20,2,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,1
g_g000416,40,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,자가용,3
h_h001398,50,4,자녀 동반 여행,3,체험 활동 / 입장 및 관람,항공기,4
e_e000866,20,1,2인 여행(가족 외),1,쇼핑 / 구매,버스,8
h_h004402,30,1,2인 여행(가족 외),0,휴식,자가용,0
h_h006494,50,1,2인 가족 여행,0,휴식,자가용,7
h_h002498,30,2,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,6
h_h002899,30,2,부모 동반 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h005271,20,1,2인 여행(가족 외),4,쇼핑 / 구매,항공기,9
h_h001089,30,1,2인 가족 여행,2,체험 활동 / 입장 및 관람,항공기,9
h_h002263,30,0,나홀로 여행,3,휴식,항공기,9
f_f012746,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
g_g002266,20,1,2인 여행(가족 외),1,쇼핑 / 구매,기차,8
h_h000486,40,2,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,6
h_h004845,20,4,3인 이상 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,1
h_h000753,40,4,3대 동반 여행(친척 포함),2,휴식,항공기,3
h_h001282,40,1,2인 여행(가족 외),2,휴식,항공기,9
h_h005459,30,1,2인 여행(가족 외),4,단순 구경 / 산책 / 걷기,항공기,4
h_h002631,20,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h000614,50,3,자녀 동반 여행,3,단순 구경 / 산책 / 걷기,항공기,4
f_f003391,30,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,0
h_h001477,30,1,2인 여행(가족 외),3,휴식,항공기,9
g_g002243,50,3,자녀 동반 여행,1,휴식,자가용,3
h_h000228,60,1,2인 가족 여행,4,단순 구경 / 산책 / 걷기,항공기,4
g_g003620,30,2,부모 동반 여행,1,휴식,자가용,1
e_e004034,30,3,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
h_h005596,40,0,나홀로 여행,0,쇼핑 / 구매,버스,0
e_e003685,50,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,7
f_f001783,40,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
h_h002356,20,1,2인 여행(가족 외),4,휴식,기차,9
f_f004425,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
h_h002502,30,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,9
h_h000126,20,1,2인 가족 여행,3,단순 구경 / 산책 / 걷기,항공기,9
h_h001468,40,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
h_h003556,20,3,부모 동반 여행,2,체험 활동 / 입장 및 관람,항공기,1
h_h001208,20,2,3인 이상 여행(가족 외),3,휴식,항공기,9
g_g000575,30,5,3인 이상 여행(가족 외),1,휴식,자가용,1
e_e010251,50,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
g_g003319,50,3,3인 이상 여행(가족 외),1,휴식,자가용,3
h_h001513,20,0,나홀로 여행,3,휴식,항공기,9
e_e003812,30,0,나홀로 여행,1,쇼핑 / 구매,자가용,0
h_h000665,50,3,3인 이상 여행(가족 외),3,단순 구경 / 산책 / 걷기,자가용,3
h_h001700,40,2,3인 이상 여행(가족 외),2,휴식,항공기,3
g_g002249,40,1,자녀 동반 여행,1,휴식,자가용,0
f_f003253,60,2,자녀 동반 여행,0,휴식,자가용,7
h_h006491,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e005709,50,2,3인 이상 여행(가족 외),2,단순 구경 / 산책 / 걷기,자가용,3
e_e003450,50,2,부모 동반 여행,1,휴식,자가용,3
e_e001481,20,1,2인 가족 여행,3,휴식,자가용,9
h_h006620,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
h_h005501,30,3,3인 이상 여행(가족 외),3,휴식,항공기,4
g_g003175,50,1,자녀 동반 여행,1,휴식,자가용,7
g_g002226,20,1,2인 여행(가족 외),1,쇼핑 / 구매,자가용,8
h_h003019,20,0,나홀로 여행,2,휴식,항공기,9
h_h002476,40,3,자녀 동반 여행,3,쇼핑 / 구매,항공기,4
e_e002686,30,2,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
h_h002302,20,1,2인 여행(가족 외),4,쇼핑 / 구매,자가용,9
h_h000481,20,0,나홀로 여행,2,휴식,항공기,9
f_f004670,30,2,부모 동반 여행,1,휴식,자가용,1
h_h003684,30,5,부모 동반 여행,4,체험 활동 / 입장 및 관람,항공기,4
h_h002941,20,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
f_f000854,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,기차,9
h_h002913,30,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,자가용,9
f_f005568,20,1,2인 여행(가족 외),1,휴식,기차,8
h_h006626,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
f_f000906,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h004208,40,1,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,항공기,9
g_g003699,20,0,나홀로 여행,1,체험 활동 / 입장 및 관람,자가용,8
h_h004876,20,1,2인 여행(가족 외),3,휴식,항공기,9
h_h004211,30,1,2인 여행(가족 외),2,휴식,항공기,9
h_h000647,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,자가용,8
h_h001954,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,5
h_h003057,20,1,2인 여행(가족 외),3,체험 활동 / 입장 및 관람,항공기,9
e_e003136,40,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
g_g002525,50,2,자녀 동반 여행,0,쇼핑 / 구매,자가용,7
h_h005857,30,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,9
h_h001681,30,0,나홀로 여행,2,휴식,자가용,9
h_h006472,30,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,0
h_h000085,30,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,버스,9
h_h000884,30,3,자녀 동반 여행,4,체험 활동 / 입장 및 관람,항공기,4
f_f002124,40,1,2인 가족 여행,1,체험 활동 / 입장 및 관람,자가용,0
g_g004558,40,3,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,6
e_e003785,20,3,3인 이상 여행(가족 외),1,쇼핑 / 구매,자가용,1
h_h001076,30,4,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,1
e_e001946,40,0,나홀로 여행,0,체험 활동 / 입장 및 관람,자가용,0
e_e003748,20,0,나홀로 여행,1,쇼핑 / 구매,렌터카,8
f_f006011,30,2,부모 동반 여행,1,체험 활동 / 입장 및 관람,자가용,1
h_h000619,30,1,2인 여행(가족 외),2,휴식,항공기,9
e_e003606,20,5,3인 이상 여행(가족 외),1,휴식,자가용,1
h_h000520,50,1,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,항공기,3
h_h003675,20,0,나홀로 여행,2,휴식,항공기,9
h_h000342,50,5,3대 동반 여행(친척 포함),3,체험 활동 / 입장 및 관람,항공기,4
g_g000737,20,8,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,2
f_f001063,60,1,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,3
h_h001036,30,6,3인 이상 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,2
f_f004454,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
e_e000574,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
h_h006536,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h001168,20,1,2인 여행(가족 외),3,체험 활동 / 입장 및 관람,항공기,9
h_h003148,20,1,2인 여행(가족 외),3,체험 활동 / 입장 및 관람,항공기,9
h_h001520,40,1,2인 가족 여행,3,쇼핑 / 구매,렌터카,4
f_f001721,20,0,나홀로 여행,1,체험 활동 / 입장 및 관람,자가용,8
h_h000147,50,1,2인 가족 여행,2,체험 활동 / 입장 및 관람,자가용,3
g_g000523,40,4,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,3
h_h004242,20,1,2인 가족 여행,2,휴식,항공기,9
h_h003920,20,1,2인 여행(가족 외),2,휴식,항공기,9
h_h000714,20,3,부모 동반 여행,3,체험 활동 / 입장 및 관람,자가용,9
f_f000590,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
h_h001301,30,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h001214,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,항공기,0
h_h003120,20,0,나홀로 여행,3,단순 구경 / 산책 / 걷기,항공기,9
h_h001504,40,0,나홀로 여행,3,체험 활동 / 입장 및 관람,항공기,9
f_f001543,30,3,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,버스,1
g_g004347,40,2,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,6
h_h002087,20,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h000500,30,1,2인 여행(가족 외),2,휴식,항공기,9
e_e005399,30,1,2인 여행(가족 외),1,휴식,자가용,0
f_f001309,40,3,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,3
e_e005249,20,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,지하철,9
e_e002612,20,0,나홀로 여행,1,체험 활동 / 입장 및 관람,버스,8
g_g003607,20,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,기차,8
h_h000807,40,2,부모 동반 여행,3,단순 구경 / 산책 / 걷기,항공기,4
h_h000615,30,1,2인 가족 여행,4,체험 활동 / 입장 및 관람,항공기,4
h_h002244,30,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,배/선박,9
g_g002174,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
h_h000833,30,4,3대 동반 여행(친척 포함),3,휴식,항공기,4
e_e002947,30,2,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,1
h_h002530,40,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h006568,50,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
g_g003010,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h006691,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h004756,20,0,나홀로 여행,3,쇼핑 / 구매,항공기,9
g_g000431,40,1,2인 여행(가족 외),1,휴식,자가용,0
h_h006477,30,3,자녀 동반 여행,0,없음,자가용,6
g_g005106,40,1,2인 여행(가족 외),2,휴식,자가용,9
e_e002680,20,1,2인 여행(가족 외),1,휴식,자가용,8
h_h000895,30,2,부모 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,9
h_h003195,20,1,2인 여행(가족 외),3,쇼핑 / 구매,항공기,9
h_h001338,20,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h003567,30,1,2인 여행(가족 외),4,쇼핑 / 구매,항공기,4
h_h006413,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,버스,0
g_g002092,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
g_g003033,30,4,자녀 동반 여행,1,쇼핑 / 구매,자가용,1
h_h000078,40,4,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,6
h_h001082,20,0,나홀로 여행,3,쇼핑 / 구매,항공기,9
e_e002688,50,1,자녀 동반 여행,0,쇼핑 / 구매,항공기,7
h_h000581,40,2,자녀 동반 여행,2,휴식,항공기,3
h_h003576,20,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,항공기,9
e_e002941,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
h_h000869,40,3,자녀 동반 여행,2,체험 활동 / 입장 및 관람,항공기,3
h_h005232,30,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,배/선박,1
h_h000866,20,8,3인 이상 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,2
h_h004415,20,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h004796,20,3,부모 동반 여행,1,단순 구경 / 산책 / 걷기,항공기,1
h_h003346,20,2,3인 이상 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,9
g_g002184,40,1,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,0
f_f005555,20,3,부모 동반 여행,1,휴식,자가용,1
h_h002820,20,3,부모 동반 여행,3,휴식,항공기,9
e_e002155,40,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,0
h_h000001,50,2,자녀 동반 여행,3,휴식,항공기,4
h_h003389,50,4,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,항공기,3
h_h001192,20,0,나홀로 여행,5,쇼핑 / 구매,항공기,4
h_h005141,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,5
f_f005335,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
h_h006612,50,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,7
h_h003355,30,3,부모 동반 여행,2,단순 구경 / 산책 / 걷기,항공기,1
f_f001893,30,2,부모 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h001582,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h004108,20,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,9
h_h006558,40,0,나홀로 여행,0,휴식,자가용,0
f_f016350,50,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,7
h_h002090,20,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h002665,20,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h001603,20,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
f_f007097,40,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
f_f004172,40,2,자녀 동반 여행,1,없음,자가용,3
h_h005221,20,0,나홀로 여행,2,체험 활동 / 입장 및 관람,항공기,9
g_g006514,50,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,자가용,3
e_e013125,50,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,7
h_h006643,30,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
h_h001057,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h005136,20,2,3인 이상 여행(가족 외),3,휴식,항공기,9
e_e001112,40,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
h_h003190,20,1,2인 여행(가족 외),2,휴식,항공기,9
f_f002566,40,0,나홀로 여행,1,휴식,자가용,0
h_h001063,20,3,부모 동반 여행,3,휴식,항공기,9
h_h003191,20,1,2인 여행(가족 외),3,휴식,항공기,9
h_h001984,20,1,2인 여행(가족 외),2,휴식,항공기,9
h_h006542,40,0,나홀로 여행,0,휴식,자가용,0
g_g000845,30,1,2인 여행(가족 외),2,쇼핑 / 구매,자가용,9
h_h003410,20,1,3인 이상 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h004300,30,0,나홀로 여행,3,휴식,항공기,9
h_h000835,20,2,3인 이상 여행(가족 외),3,쇼핑 / 구매,항공기,9
e_e004184,20,1,2인 여행(가족 외),1,휴식,자가용,8
g_g002012,30,3,부모 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
h_h000629,20,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,9
h_h004223,30,1,2인 여행(가족 외),3,쇼핑 / 구매,항공기,9
g_g003365,40,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
h_h000595,40,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h000334,40,2,3인 이상 여행(가족 외),4,단순 구경 / 산책 / 걷기,렌터카,4
h_h003405,30,1,3인 이상 여행(가족 외),3,단순 구경 / 산책 / 걷기,렌터카,9
h_h006663,50,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
h_h006665,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,배/선박,0
h_h002035,20,0,나홀로 여행,2,휴식,자가용,8
h_h005583,30,2,3인 이상 여행(가족 외),3,휴식,항공기,9
h_h003619,30,1,2인 여행(가족 외),3,체험 활동 / 입장 및 관람,항공기,9
h_h001065,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
g_g002721,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,기차,0
h_h005375,30,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h005124,30,2,3인 이상 여행(가족 외),2,쇼핑 / 구매,항공기,9
e_e001462,30,0,나홀로 여행,2,체험 활동 / 입장 및 관람,버스,9
h_h002587,20,2,부모 동반 여행,3,쇼핑 / 구매,자가용,9
h_h000690,20,1,2인 여행(가족 외),2,휴식,항공기,9
f_f003169,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h005044,30,2,부모 동반 여행,2,쇼핑 / 구매,항공기,9
h_h002527,20,2,부모 동반 여행,3,단순 구경 / 산책 / 걷기,렌터카,9
f_f003204,30,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
h_h003477,20,2,3인 이상 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h001429,30,3,3인 이상 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,1
h_h001300,60,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,자가용,7
h_h002354,40,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
e_e004855,20,1,2인 여행(가족 외),2,휴식,자가용,8
e_e013077,60,2,3인 이상 여행(가족 외),0,휴식,자가용,7
h_h000473,30,0,나홀로 여행,3,휴식,항공기,9
h_h003441,20,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
f_f007485,30,4,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
h_h003344,20,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h001905,40,1,2인 가족 여행,2,체험 활동 / 입장 및 관람,항공기,9
h_h001317,20,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
g_g000689,40,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
f_f004543,50,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
f_f003249,40,0,나홀로 여행,0,체험 활동 / 입장 및 관람,버스,0
h_h000677,20,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h004398,20,0,나홀로 여행,0,쇼핑 / 구매,자가용,5
h_h003660,50,2,자녀 동반 여행,3,체험 활동 / 입장 및 관람,항공기,4
h_h006676,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,5
h_h001382,30,1,2인 여행(가족 외),3,휴식,자가용,9
h_h006689,40,0,나홀로 여행,0,휴식,자가용,0
g_g001898,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
g_g002213,20,0,나홀로 여행,1,휴식,기차,8
h_h001140,30,1,2인 가족 여행,3,쇼핑 / 구매,항공기,9
h_h005066,20,2,3인 이상 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h005590,30,2,부모 동반 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h000815,50,3,3인 이상 여행(가족 외),4,체험 활동 / 입장 및 관람,항공기,4
e_e002295,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e005167,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
h_h001851,50,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,버스,3
h_h003671,30,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,9
h_h002389,20,1,2인 여행(가족 외),1,쇼핑 / 구매,항공기,8
h_h000745,30,4,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,1
h_h001672,30,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,자가용,9
h_h001428,20,1,2인 가족 여행,2,쇼핑 / 구매,항공기,9
f_f001903,40,5,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,3
