TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
g002809,28,남,20,6,1.0,1,1,3,,3,,3,6,50,50110,50,50130,42,42170,2,1,2,5,4,2,6,4,인천광역시,전북,2인 여행(가족 외),2023-07-08~2023-07-09,3,7.0,1.0,1
g000004,11,여,40,6,1.0,1,4,3,,3,6.0,3,2,41,41130,42,42210,30,30110,6,7,2,3,3,5,6,2,서울특별시,충북,부모 동반 여행,2023-04-30~2023-05-01,2,9.0,3.0,6
g001884,11,여,50,5,1.0,4,3,13,,4,6.0,3,3,50,50130,42,42210,48,48220,1,7,1,1,1,4,4,1,서울특별시,충남,2인 가족 여행,2023-06-10~2023-06-10,2,7.0,3.0,1
g011517,45,여,30,6,1.0,1,6,3,,4,11.0,2,2,47,47130,26,26170,45,45140,7,7,6,4,6,5,5,2,전라북도,전북,2인 여행(가족 외),2023-09-28~2023-09-28,3,1.0,2.0,1
g013050,44,남,30,6,1.0,1,3,3,,4,8.0,2,1,42,42150,26,26350,44,44825,1,7,4,6,4,6,3,7,충청남도,충남,부모 동반 여행,2023-09-28~2023-09-28,10,3.0,7.0,1
g008737,36,여,20,6,1.0,1,2,4,,2,4.0,3,3,30,30170,44,44180,50,50110,6,7,4,2,7,7,7,1,세종특별자치시,대전,3인 이상 여행(가족 외),2023-08-29~2023-08-29,3,1.0,2.0,2
g006180,28,남,30,6,1.0,1,3,2,,7,8.0,3,4,42,42150,42,42210,50,50130,4,2,2,3,4,6,3,3,인천광역시,충북,2인 여행(가족 외),2023-09-01~2023-09-03,1,3.0,2.0,1
g001700,30,남,30,6,1.0,1,1,3,,5,,3,4,11,11680,26,26350,50,50110,4,4,4,4,4,4,4,4,대전광역시,전북,3인 이상 여행(가족 외),2023-06-03~2023-06-04,2,1.0,,2
g005567,48,남,30,6,1.0,1,2,3,,4,4.0,2,3,48,48740,48,48310,46,46890,2,4,2,7,2,2,1,7,경상남도,충북,2인 여행(가족 외),2023-08-13~2023-08-13,7,3.0,1.0,1
g002908,41,여,60,4,1.0,2,3,11,,4,6.0,2,1,50,50130,45,45800,41,41570,1,2,1,5,5,2,2,5,경기도,충남,3대 동반 여행(친척 포함),2023-07-07~2023-07-08,9,3.0,1.0,4
g001698,46,남,20,6,1.0,1,3,4,,4,4.0,3,10,46,46130,46,46110,29,29155,4,2,2,6,2,2,2,2,전라남도,전남,나홀로 여행,2023-06-03~2023-06-04,2,1.0,4.0,0
g004865,43,남,30,6,2.0,1,1,12,,1,,2,1,26,26710,42,42150,46,46130,2,2,3,2,1,3,1,7,충청북도,전북,2인 여행(가족 외),2023-08-19~2023-08-20,3,2.0,1.0,1
g012791,11,남,30,5,1.0,2,4,2,,1,5.0,2,2,41,41280,41,41360,41,41450,2,6,2,2,6,3,2,6,서울특별시,충남,자녀 동반 여행,2023-09-24~2023-09-24,7,8.0,5.0,3
g011717,11,여,30,6,1.0,1,5,3,,7,7.0,2,1,41,41830,41,41360,41,41450,2,6,4,5,2,3,5,3,서울특별시,충북,나홀로 여행,2023-09-05~2023-09-05,2,1.0,8.0,0
g004510,46,남,30,6,1.0,2,2,2,,4,6.0,2,3,46,46710,50,50110,46,46110,1,4,1,6,7,7,5,6,전라남도,전남,2인 여행(가족 외),2023-07-29~2023-07-29,1,3.0,8.0,1
g001135,29,여,20,6,1.0,1,1,3,,4,,2,1,46,46150,47,47130,47,47770,1,3,2,3,4,5,5,7,광주광역시,전남,2인 여행(가족 외),2023-05-27~2023-05-27,1,3.0,2.0,1
g007528,29,남,30,6,1.0,2,4,3,,8,10.0,2,1,11,11110,46,46710,46,46170,5,3,4,5,3,4,5,3,광주광역시,전남,자녀 동반 여행,2023-08-26~2023-08-26,1,3.0,2.0,2
g008664,30,여,40,6,1.0,2,3,3,,5,8.0,2,2,45,45130,26,26350,42,42150,3,2,2,4,3,3,3,5,대전광역시,세종,자녀 동반 여행,2023-09-02~2023-09-02,3,5.0,1.0,2
g003376,11,남,60,5,1.0,2,2,7,,9,11.0,2,2,46,46770,48,48310,47,47130,2,4,2,2,3,3,1,2,서울특별시,전남,2인 가족 여행,2023-07-01~2023-07-01,1,2.0,3.0,1
g010976,11,여,20,6,1.0,1,2,3,,3,5.0,2,1,50,50130,42,42830,26,26200,2,4,1,4,5,3,6,5,서울특별시,대전,2인 가족 여행,2023-09-16~2023-09-16,1,7.0,8.0,1
g002088,41,여,20,6,1.0,2,2,2,,3,7.0,4,3,42,42210,30,30140,50,50130,3,2,1,4,2,2,1,7,경기도,대전,부모 동반 여행,2023-06-24~2023-06-25,5,3.0,10.0,2
g001875,46,남,40,7,2.0,2,4,3,,4,7.0,2,3,29,29200,11,11410,26,26350,6,1,1,7,6,6,6,6,전라남도,광주,자녀 동반 여행,2023-06-03~2023-06-04,3,2.0,1.0,3
g003646,41,여,50,4,1.0,2,4,4,,2,7.0,2,1,42,42830,43,43800,50,50110,7,1,2,1,4,2,2,7,경기도,충북,자녀 동반 여행,2023-07-01~2023-07-02,3,7.0,2.0,3
g007681,41,남,30,6,1.0,2,3,3,,6,6.0,2,2,43,43110,41,41590,44,44270,1,6,2,4,2,2,3,6,경기도,충남,자녀 동반 여행,2023-08-25~2023-08-25,1,2.0,7.0,2
g001305,11,여,20,6,1.0,1,1,4,,6,,2,2,50,50130,42,42210,26,26350,6,2,2,6,2,2,4,6,서울특별시,대전,부모 동반 여행,2023-06-03~2023-06-04,3,9.0,2.0,1
g005708,29,남,30,6,1.0,1,3,13,,4,4.0,2,1,50,50130,26,26710,11,11680,4,4,4,4,4,4,4,4,광주광역시,전남,2인 여행(가족 외),2023-08-11~2023-08-12,2,3.0,1.0,1
g005127,29,남,30,5,1.0,1,1,3,,4,,2,1,46,46130,11,11680,46,46820,3,2,1,2,2,1,2,2,광주광역시,전북,2인 여행(가족 외),2023-09-02~2023-09-03,3,2.0,1.0,1
g007435,11,여,40,4,1.0,2,4,5,,4,7.0,2,1,42,42150,50,50110,45,45110,7,1,6,7,1,6,7,2,서울특별시,전남,2인 여행(가족 외),2023-08-20~2023-08-21,1,4.0,2.0,1
g000866,46,남,50,7,2.0,2,5,2,,6,7.0,2,3,46,46840,46,46810,46,46910,2,3,2,4,4,3,4,6,전라남도,전남,3대 동반 여행(친척 포함),2023-05-27~2023-05-29,10,,,13
g003101,44,남,20,6,1.0,1,2,3,,5,5.0,1,1,45,45110,11,11110,43,43110,4,5,2,2,2,2,3,5,충청남도,전북,나홀로 여행,2023-07-01~2023-07-01,2,1.0,7.0,0
g007209,30,여,20,4,1.0,1,1,4,,4,,2,2,11,11680,47,47130,43,43110,4,2,2,2,6,2,2,5,대전광역시,전북,2인 여행(가족 외),2023-08-20~2023-08-21,3,9.0,7.0,1
g000913,36,남,40,6,1.0,2,3,11,,1,5.0,2,1,47,47770,45,45130,46,46130,3,3,2,4,4,3,2,6,세종특별자치시,전남,자녀 동반 여행,2023-05-26~2023-05-27,2,3.0,8.0,2
g012682,44,남,20,6,1.0,1,2,3,,4,4.0,2,1,26,26440,11,11680,30,30170,4,3,4,4,4,5,5,5,충청남도,대전,나홀로 여행,2023-09-24~2023-09-24,7,1.0,2.0,0
g012171,36,남,30,6,5.0,2,4,3,,11,12.0,2,2,50,50130,42,42150,43,43800,2,4,2,3,4,4,4,4,세종특별자치시,충남,자녀 동반 여행,2023-09-16~2023-09-16,1,3.0,7.0,3
g001837,30,여,20,6,1.0,1,5,13,,3,9.0,3,5,26,26350,50,50110,31,31140,4,3,4,6,4,4,6,6,대전광역시,전북,2인 여행(가족 외),2023-06-03~2023-06-03,3,,,1
g003168,27,여,40,4,1.0,2,3,3,,4,7.0,3,5,47,47110,47,47130,26,26350,5,4,4,5,3,4,5,5,대구광역시,충북,3대 동반 여행(친척 포함),2023-07-09~2023-07-10,3,,,8
g003118,41,여,30,6,4.0,2,2,13,,2,6.0,2,2,41,41630,41,41830,45,45130,3,2,1,2,6,4,5,6,경기도,충남,부모 동반 여행,2023-06-24~2023-06-25,2,1.0,3.0,3
g005119,11,여,30,6,1.0,1,2,2,,4,8.0,3,5,41,41480,41,41280,26,26290,2,2,2,2,2,3,6,4,서울특별시,충북,부모 동반 여행,2023-08-12~2023-08-14,2,1.0,3.0,2
g002770,44,여,20,4,1.0,1,1,3,,4,,2,1,50,50110,26,26350,11,11710,4,4,4,4,4,4,4,4,충청남도,전북,2인 여행(가족 외),2023-06-24~2023-06-25,1,5.0,3.0,1
g008332,41,남,20,6,1.0,1,1,3,,5,,3,3,50,50110,42,42150,26,26350,4,3,2,3,3,5,2,6,경기도,충남,2인 여행(가족 외),2023-09-02~2023-09-02,2,3.0,1.0,1
g005391,41,남,20,5,1.0,1,4,3,,4,12.0,3,5,42,42150,26,26350,48,48310,3,1,2,2,4,3,7,4,경기도,전북,2인 여행(가족 외),2023-08-12~2023-08-14,3,1.0,2.0,1
g000986,30,남,30,4,1.0,1,1,3,,4,,3,5,26,26230,11,11680,11,11110,7,1,1,3,4,4,6,1,대전광역시,충남,2인 여행(가족 외),2023-06-04~2023-06-05,3,2.0,1.0,1
g010401,29,여,20,6,1.0,1,3,12,,1,7.0,3,2,42,42150,11,11170,46,46130,5,4,6,6,7,3,6,2,광주광역시,전북,2인 여행(가족 외),2023-08-26~2023-08-26,1,2.0,6.0,1
g012591,29,남,40,6,1.0,2,3,3,,1,5.0,3,3,46,46710,45,45730,46,46170,3,6,2,2,3,3,4,3,광주광역시,전남,자녀 동반 여행,2023-09-18~2023-09-18,3,6.0,2.0,2
g010633,41,여,20,6,2.0,1,3,12,,2,4.0,3,2,42,42150,47,47130,26,26350,4,2,1,5,6,5,3,5,경기도,대전,2인 여행(가족 외),2023-08-28~2023-08-28,1,3.0,7.0,1
g001030,29,남,30,8,1.0,2,2,3,,6,11.0,2,2,46,46110,46,46900,46,46790,4,5,3,2,2,5,2,4,광주광역시,전남,부모 동반 여행,2023-05-28~2023-05-28,2,8.0,,3
g002952,11,남,20,6,1.0,1,1,3,,5,,3,5,47,47130,42,42150,50,50110,5,1,2,2,6,6,2,7,서울특별시,전북,2인 여행(가족 외),2023-06-30~2023-07-01,3,2.0,1.0,1
g007947,30,남,20,6,1.0,1,4,2,,4,10.0,2,1,42,42830,26,26350,50,50130,3,1,1,3,6,4,1,5,대전광역시,충북,2인 여행(가족 외),2023-09-04~2023-09-04,3,2.0,7.0,1
g006974,41,남,40,6,1.0,1,1,3,,4,,3,8,50,50130,42,42210,43,43800,2,2,2,3,6,3,3,6,경기도,충남,3인 이상 여행(가족 외),2023-08-19~2023-08-20,8,1.0,2.0,3
g001690,43,남,20,5,1.0,1,3,3,,4,7.0,2,1,45,45130,50,50130,26,26500,4,2,2,3,4,3,2,6,충청북도,전북,3인 이상 여행(가족 외),2023-06-03~2023-06-04,3,2.0,1.0,2
g010002,48,여,20,6,2.0,1,5,2,,3,7.0,2,2,50,50110,46,46130,26,26350,6,6,3,4,6,4,6,2,경상남도,대전,나홀로 여행,2023-09-05~2023-09-05,1,7.0,2.0,0
g001627,30,남,40,5,1.0,2,2,3,,4,5.0,2,1,46,46890,42,42210,26,26200,3,5,1,3,5,4,7,4,대전광역시,충북,부모 동반 여행,2023-06-03~2023-06-03,1,3.0,,3
g000862,43,남,40,6,1.0,2,3,2,,5,8.0,2,1,42,42210,42,42150,11,11710,4,4,4,4,4,4,4,4,충청북도,충남,자녀 동반 여행,2023-06-02~2023-06-04,3,1.0,4.0,2
g000859,11,여,40,6,1.0,2,3,3,,3,5.0,3,8,42,42210,26,26500,50,50130,2,2,1,2,6,4,3,5,서울특별시,충남,자녀 동반 여행,2023-05-27~2023-05-29,7,3.0,8.0,2
g011847,41,남,20,6,1.0,1,1,1,,5,,3,3,42,42820,42,42210,41,41270,2,2,2,4,3,3,1,2,경기도,충남,나홀로 여행,2023-09-03~2023-09-03,8,1.0,2.0,0
g009573,11,여,30,6,1.0,1,2,2,,3,5.0,3,3,44,44180,41,41820,42,42150,2,2,4,2,4,5,3,6,서울특별시,충남,나홀로 여행,2023-08-25~2023-08-25,1,4.0,2.0,0
g007213,44,여,40,4,1.0,2,4,3,,5,9.0,2,2,41,41820,42,42760,44,44825,4,1,1,4,1,1,7,7,충청남도,충남,자녀 동반 여행,2023-08-19~2023-08-19,1,7.0,2.0,3
g001337,28,남,20,6,1.0,1,3,2,,2,9.0,3,3,50,50130,50,50110,26,26350,2,2,2,2,3,3,5,5,인천광역시,충북,2인 여행(가족 외),2023-06-08~2023-06-09,2,1.0,3.0,1
g000423,11,여,50,5,1.0,2,5,11,,1,6.0,2,1,42,42750,41,41280,42,42170,1,3,1,2,5,4,6,5,서울특별시,충북,3인 이상 여행(가족 외),2023-05-27~2023-05-28,3,8.0,1.0,3
g005454,45,남,20,6,1.0,1,2,7,,4,7.0,2,1,11,11140,45,45110,41,41110,2,2,1,5,6,2,2,5,대전광역시,전남,2인 여행(가족 외),2023-09-08~2023-09-09,3,7.0,2.0,1
g006223,41,남,30,6,1.0,1,4,2,,1,6.0,4,1,42,42150,50,50110,46,46720,3,2,1,5,6,2,1,6,경기도,충북,나홀로 여행,2023-08-20~2023-08-22,2,1.0,4.0,0
g000248,36,남,50,7,1.0,2,4,2,,5,5.0,2,1,50,50110,44,44180,45,45110,4,2,2,5,4,5,7,5,서울특별시,대전,자녀 동반 여행,2023-06-03~2023-06-03,3,2.0,,3
g002896,27,남,20,6,1.0,1,1,2,,5,,3,6,47,47110,30,30140,47,47230,2,6,6,3,1,6,2,3,대구광역시,대전,2인 여행(가족 외),2023-07-07~2023-07-08,3,1.0,8.0,1
g011276,41,남,20,5,1.0,1,4,3,,4,9.0,3,2,11,11170,11,11110,11,11140,4,6,2,5,2,5,2,1,경기도,대전,나홀로 여행,2023-09-16~2023-09-16,8,7.0,1.0,0
g003150,41,남,30,6,1.0,2,2,7,,5,5.0,2,1,26,26200,42,42210,50,50130,6,3,6,1,4,4,4,4,경기도,충북,2인 가족 여행,2023-06-22~2023-06-22,3,1.0,7.0,1
g006947,11,여,20,6,2.0,1,4,12,,2,6.0,3,5,42,42150,26,26350,30,30200,7,1,6,1,1,5,4,5,서울특별시,전남,부모 동반 여행,2023-08-20~2023-08-22,3,2.0,1.0,3
g007363,41,남,50,6,1.0,2,4,3,,7,12.0,2,3,43,43720,47,47250,42,42210,1,3,3,5,5,5,3,4,경기도,충북,자녀 동반 여행,2023-08-19~2023-08-19,2,3.0,1.0,3
g000949,30,여,30,6,1.0,2,3,2,,5,9.0,3,4,26,26350,11,11170,44,44710,5,2,2,3,3,5,3,3,대전광역시,전북,자녀 동반 여행,2023-05-27~2023-05-29,3,9.0,1.0,2
g012181,45,남,30,6,1.0,2,4,2,,5,8.0,2,5,45,45140,30,30200,45,45800,2,4,2,4,6,6,6,3,전라북도,전북,자녀 동반 여행,2023-09-09~2023-09-09,8,3.0,7.0,3
g004776,41,남,30,6,1.0,1,4,2,,5,9.0,3,3,42,42150,50,50130,27,27260,4,2,2,2,3,5,6,5,경기도,대전,2인 여행(가족 외),2023-08-05~2023-08-05,1,3.0,5.0,1
g006818,11,여,30,7,1.0,1,1,3,,5,,3,3,42,42210,42,42150,46,46130,2,1,2,5,4,6,6,6,서울특별시,전남,나홀로 여행,2023-09-02~2023-09-04,4,2.0,1.0,0
g008798,29,여,20,6,2.0,1,4,12,,2,5.0,4,2,46,46170,26,26500,11,11680,4,6,3,3,5,6,2,7,광주광역시,전남,2인 여행(가족 외),2023-08-24~2023-08-24,6,2.0,3.0,1
g004826,11,여,30,6,1.0,1,1,3,,5,,3,4,50,50130,42,42830,26,26350,6,1,2,4,6,7,2,7,서울특별시,충북,2인 여행(가족 외),2023-08-06~2023-08-06,7,2.0,1.0,1
g004276,46,남,20,6,1.0,1,1,3,,9,,3,5,46,46130,46,46110,45,45110,4,2,2,4,5,2,5,6,경상북도,전북,2인 여행(가족 외),2023-08-01~2023-08-02,3,2.0,8.0,1
g001019,46,여,30,6,1.0,2,3,3,,5,10.0,2,1,11,11710,26,26350,50,50130,6,3,3,2,4,6,3,5,전라남도,대전,자녀 동반 여행,2023-05-27~2023-05-28,1,2.0,3.0,2
g004398,30,여,50,6,1.0,2,4,3,,4,7.0,2,1,45,45730,44,44770,48,48220,3,4,5,6,4,5,4,5,대전광역시,충남,자녀 동반 여행,2023-07-29~2023-07-30,3,8.0,2.0,3
g004636,41,여,30,6,1.0,1,3,3,,5,7.0,3,3,42,42210,41,41820,26,26350,2,1,1,3,5,1,3,2,경기도,대전,3인 이상 여행(가족 외),2023-08-19~2023-08-20,9,3.0,1.0,2
g006677,11,여,50,6,1.0,2,4,2,,5,10.0,2,2,42,42210,50,50130,26,26350,6,6,3,3,5,6,6,6,서울특별시,대전,2인 여행(가족 외),2023-08-17~2023-08-17,3,7.0,1.0,1
g004754,42,남,20,7,2.0,1,1,12,,3,,2,2,42,42130,11,11680,11,11620,1,1,1,7,7,7,1,1,강원도,충북,2인 여행(가족 외),2023-08-05~2023-08-06,7,3.0,8.0,1
g003940,43,여,20,5,1.0,1,4,12,,2,9.0,2,2,11,11110,27,27290,11,11500,2,1,1,5,1,3,6,6,충청북도,세종,나홀로 여행,2023-07-07~2023-07-07,4,8.0,1.0,0
g002838,30,여,20,5,2.0,1,3,12,,2,6.0,3,2,50,50130,11,11410,26,26350,4,2,3,4,2,2,6,4,대전광역시,충남,3인 이상 여행(가족 외),2023-06-29~2023-06-30,3,1.0,5.0,7
g007413,44,여,40,6,1.0,2,6,2,,5,10.0,2,2,44,44150,44,44230,30,30170,1,4,1,5,7,2,2,7,충청남도,충남,2인 여행(가족 외),2023-08-21~2023-08-21,1,5.0,7.0,1
g006843,11,여,40,6,1.0,1,3,3,,5,7.0,3,2,42,42210,41,41820,11,11230,7,6,6,3,2,4,4,2,서울특별시,전남,2인 가족 여행,2023-09-04~2023-09-05,1,2.0,6.0,1
g003541,41,남,30,5,1.0,5,2,4,,3,5.0,3,4,50,50130,47,47770,46,46150,3,3,2,3,4,3,3,5,경기도,충북,2인 여행(가족 외),2023-07-01~2023-07-02,3,7.0,4.0,1
g000464,36,남,60,6,1.0,2,3,3,,3,7.0,2,2,46,46710,46,46730,43,43720,7,6,7,4,7,6,6,1,세종특별자치시,전남,3인 이상 여행(가족 외),2023-05-17~2023-05-21,2,3.0,1.0,4
g003355,30,남,50,6,1.0,2,4,1,,5,7.0,2,1,48,48850,48,48860,44,44180,1,1,1,4,1,1,1,7,대전광역시,충남,자녀 동반 여행,2023-07-09~2023-07-09,2,1.0,3.0,3
g012586,30,여,40,5,1.0,2,3,3,,3,5.0,2,1,50,50130,50,50110,47,47770,1,1,1,1,6,6,7,7,대전광역시,충남,자녀 동반 여행,2023-09-16~2023-09-16,1,7.0,3.0,2
g009414,43,여,20,4,1.0,1,5,12,,1,9.0,2,3,11,11440,43,43110,11,11650,2,4,3,1,1,2,7,7,충청북도,대전,나홀로 여행,2023-08-25~2023-08-25,1,7.0,5.0,0
g000516,28,여,20,6,2.0,1,4,12,,1,3.0,2,2,50,50130,11,11440,28,28177,2,6,2,3,5,5,6,7,인천광역시,광주,나홀로 여행,2023-06-10~2023-06-10,1,7.0,5.0,0
g007122,41,남,40,6,1.0,1,2,2,,4,5.0,2,2,42,42210,28,28710,44,44270,2,4,1,4,1,1,6,7,경기도,대전,2인 여행(가족 외),2023-09-08~2023-09-09,1,2.0,3.0,1
g002156,29,여,20,6,1.0,1,4,3,,4,11.0,2,1,46,46130,48,48220,11,11680,1,1,4,3,1,6,2,7,광주광역시,전남,2인 여행(가족 외),2023-07-08~2023-07-09,2,3.0,1.0,1
g006999,44,남,20,6,1.0,1,2,3,,4,6.0,2,1,45,45110,44,44130,44,44810,3,3,3,5,5,3,5,3,충청남도,전북,2인 여행(가족 외),2023-08-25~2023-08-27,3,1.0,,1
g005171,43,남,30,6,2.0,1,2,12,,1,1.0,3,10,50,50130,11,11650,26,26110,2,1,1,1,3,6,1,7,충청북도,대전,2인 여행(가족 외),2023-08-13~2023-08-15,3,1.0,5.0,1
g012711,43,남,30,6,1.0,2,2,3,,4,7.0,2,3,26,26350,42,42170,30,30110,2,4,3,4,3,2,4,3,충청북도,세종,2인 가족 여행,2023-09-23~2023-09-23,2,1.0,8.0,1
g007369,36,남,20,6,1.0,2,7,4,,4,7.0,2,3,44,44250,43,43110,30,30200,1,4,1,6,6,6,6,6,세종특별자치시,충남,자녀 동반 여행,2023-08-19~2023-08-19,6,7.0,1.0,2
g001224,11,여,20,5,2.0,1,1,12,,4,,2,2,44,44130,41,41270,41,41150,3,6,5,4,2,3,5,3,서울특별시,충남,2인 여행(가족 외),2023-05-28~2023-05-29,2,1.0,7.0,1
g001256,29,여,20,4,1.0,1,2,3,,4,4.0,2,1,46,46130,42,42150,50,50110,1,1,1,4,4,4,5,6,광주광역시,전남,3인 이상 여행(가족 외),2023-05-27~2023-05-28,5,3.0,7.0,2
g006280,43,남,40,8,5.0,1,1,12,,2,,2,2,30,30200,31,31170,44,44150,2,1,1,1,1,2,7,7,세종특별자치시,충북,2인 여행(가족 외),2023-08-15~2023-08-16,2,3.0,1.0,1
g012515,46,여,30,6,1.0,1,4,2,,2,12.0,1,1,46,46810,46,46890,46,46780,1,1,7,2,4,3,6,1,전라남도,전남,나홀로 여행,2023-09-16~2023-09-16,1,8.0,2.0,0
g011411,30,남,20,6,1.0,1,1,3,,2,,1,2,30,30140,44,44150,46,46150,2,4,2,3,5,2,2,6,대전광역시,충북,2인 여행(가족 외),2023-09-09~2023-09-09,1,2.0,7.0,1
g010954,41,남,30,6,1.0,2,3,11,,1,6.0,2,2,42,42820,46,46150,50,50130,3,4,2,3,2,5,2,6,경기도,충남,자녀 동반 여행,2023-09-03~2023-09-03,2,3.0,1.0,2
g002833,46,여,40,6,1.0,2,5,2,,6,9.0,2,1,46,46790,29,29110,29,29170,4,6,6,2,6,3,5,2,전라남도,광주,자녀 동반 여행,2023-06-23~2023-06-24,3,8.0,1.0,4
g011487,44,여,50,6,1.0,2,4,2,,3,7.0,3,3,50,50130,42,42210,26,26350,1,2,2,4,3,4,2,5,충청남도,세종,2인 가족 여행,2023-09-11~2023-09-11,7,3.0,1.0,1
g001329,30,남,40,5,1.0,2,2,2,,4,7.0,2,1,30,30140,44,44150,43,43110,1,4,3,3,5,6,1,7,대전광역시,충북,2인 가족 여행,2023-05-29~2023-05-29,3,2.0,5.0,1
g003059,41,남,50,4,1.0,2,3,4,,4,4.0,3,10,42,42830,50,50130,43,43150,1,1,7,4,3,1,1,1,경기도,충북,2인 가족 여행,2023-06-25~2023-06-26,1,2.0,3.0,1
g003902,48,여,20,4,1.0,1,4,12,,1,11.0,2,1,11,11440,26,26500,50,50110,6,2,3,2,6,6,5,3,경상남도,대전,2인 여행(가족 외),2023-07-20~2023-07-21,3,9.0,1.0,1
g000338,41,여,50,6,1.0,2,2,3,,2,4.0,2,1,27,27260,50,50110,47,47820,2,2,4,3,3,4,5,5,경기도,충북,나홀로 여행,2023-05-26~2023-05-28,2,6.0,1.0,0
g000832,29,여,30,6,4.0,2,4,5,,7,10.0,2,3,50,50130,42,42210,43,43800,1,1,2,4,4,4,4,4,광주광역시,전남,3인 이상 여행(가족 외),2023-06-02~2023-06-04,1,7.0,2.0,3
g000786,41,남,50,4,1.0,2,4,3,,5,6.0,2,2,41,41820,50,50110,42,42210,5,2,3,4,2,4,6,2,경기도,충남,자녀 동반 여행,2023-06-09~2023-06-10,3,1.0,6.0,3
g012196,41,여,40,6,1.0,2,4,11,,1,7.0,2,2,41,41360,42,42130,41,41670,3,3,2,4,3,3,3,4,서울특별시,충남,자녀 동반 여행,2023-09-16~2023-09-16,7,8.0,,3
f000001,41,남,30,5,1.0,2,3,11,,1,6.0,2,2,42,42830,44,44825,47,47750,1,1,1,5,4,1,2,4,경기도,충남,자녀 동반 여행,2023-04-29~2023-05-01,1,3.0,7.0,2
g001846,44,남,30,6,1.0,1,1,1,,5,,2,1,44,44200,30,30200,42,42150,5,6,3,6,6,5,6,7,충청남도,충남,2인 여행(가족 외),2023-06-06~2023-06-06,7,1.0,,1
g003335,11,남,20,6,2.0,1,3,12,,1,6.0,3,3,26,26140,50,50130,41,41820,5,1,2,3,4,5,3,4,서울특별시,대전,2인 가족 여행,2023-06-28~2023-06-29,7,3.0,1.0,1
g007381,29,남,30,6,1.0,2,3,3,,6,10.0,3,2,42,42150,42,42830,11,11680,2,2,2,5,5,2,2,3,광주광역시,전남,나홀로 여행,2023-08-23~2023-08-23,2,6.0,1.0,0
g000269,41,남,30,6,1.0,2,4,3,,7,7.0,4,6,42,42150,42,42210,11,11170,4,4,2,3,6,4,2,6,경기도,충남,자녀 동반 여행,2023-05-17~2023-05-19,3,1.0,8.0,3
g001763,41,여,50,6,1.0,2,4,2,,3,8.0,2,1,42,42210,42,42820,44,44825,2,2,2,2,2,6,2,7,경기도,전북,자녀 동반 여행,2023-06-05~2023-06-06,2,1.0,5.0,3
g000311,11,여,40,6,1.0,2,4,2,,5,11.0,3,4,50,50130,42,42210,26,26350,2,2,2,2,2,6,6,6,서울특별시,전북,자녀 동반 여행,2023-06-03~2023-06-05,3,1.0,10.0,3
g001356,30,여,20,7,2.0,1,1,3,,4,,2,1,44,44825,44,44800,50,50110,3,2,1,2,2,3,3,5,대전광역시,세종,나홀로 여행,2023-05-31~2023-05-31,2,7.0,1.0,0
g000991,29,남,40,6,1.0,2,3,2,,6,11.0,2,2,26,26200,30,30200,45,45130,2,4,1,4,6,3,5,4,광주광역시,전북,자녀 동반 여행,2023-05-24~2023-05-25,2,3.0,8.0,2
g002867,44,여,20,6,1.0,1,4,12,,1,9.0,1,1,50,50110,41,41820,42,42150,4,1,1,2,6,2,2,7,충청남도,충남,2인 여행(가족 외),2023-06-17~2023-06-18,2,1.0,3.0,1
g001118,46,남,20,4,1.0,1,3,12,,1,5.0,3,2,11,11680,26,26350,29,29200,7,1,4,2,2,6,7,1,전라남도,광주,나홀로 여행,2023-05-26~2023-05-27,2,7.0,1.0,0
g011692,41,남,20,6,1.0,1,4,3,,6,12.0,3,2,50,50130,42,42150,26,26710,2,2,1,2,4,3,5,2,경기도,대전,2인 여행(가족 외),2023-09-16~2023-09-16,7,2.0,6.0,1
g002963,41,여,20,6,1.0,1,6,12,,2,8.0,3,3,50,50130,50,50110,42,42150,2,3,1,2,6,6,2,6,경기도,대전,2인 여행(가족 외),2023-06-25~2023-06-26,3,7.0,9.0,1
g011918,45,남,30,6,1.0,1,4,12,,2,9.0,2,3,44,44760,44,44230,29,29170,4,1,1,1,1,2,1,3,전라북도,충남,2인 여행(가족 외),2023-09-09~2023-09-09,3,1.0,2.0,1
g002475,45,여,50,6,1.0,2,4,11,,2,5.0,2,2,50,50130,46,46130,42,42150,1,7,1,1,1,7,1,7,전라북도,전북,자녀 동반 여행,2023-06-24~2023-06-24,6,3.0,1.0,3
